Abnormal
-0.034668
-0.046143
-0.036865
-0.010742
-0.028809
-0.029785
-0.058105
-0.046387
-0.032959
-0.040039
-0.041992
-0.004395
-0.018555
-0.039551
-0.004883
-0.043213
-0.071045
-0.025146
-0.062256
-0.037842
-0.031311
-0.006836
-0.05542
-0.075928
-0.034912
-0.041748
-0.027588
-0.0625
-0.012939
-0.040527
-0.044189
-0.047852
-0.037598
-0.029541
-0.049561
-0.050781
-0.038574
-0.054932
-0.070557
-0.065674
-0.015686
-0.045166
-0.037598
-0.030029
-0.077393
-0.011169
-0.015686
-0.075195
-0.046387
-0.057617
-0.027344
-0.067871
-0.04248
-0.040039
-0.047607
-0.049316
-0.015686
-0.051025
-0.025635
-0.030762
-0.025879
-0.035889
-0.029541
-0.042969
-0.050049
-0.012695
-0.063232
-0.043701
-0.033203
-0.082031
-0.000488
-0.015869
-0.03418
-0.042236
-0.033936
-0.05542
-0.015686
-0.026367
-0.023438
-0.013428
-0.063965
-0.022217
-0.055664
-0.046875
-0.041931
-0.055908
-0.046936
-0.043457
-0.038574
-0.060791
-0.037842
-0.023438
-0.005371
-0.028564
-0.019287
-0.033691
0.006836
-0.033936
-0.03418
-0.049072
-0.063965
-0.046631
-0.06958
-0.019043
-0.031311
-0.048828
-0.045898
-0.03125
-0.054199
-0.051025
-0.026123
-0.067383
0.010742
-0.045166
0.010498
-0.054199
-0.029053
-0.035156
-0.019531
-0.058594
-0.02124
-0.052734
-0.075439
-0.042725
-0.001953
-0.037354
-0.033691
-0.033447
-0.033447
-0.060303
-0.064209
-0.015686
-0.049805
-0.042969
-0.043701
-0.046936
-0.039307
-0.011719
-0.036377
-0.019775
-0.047607
-0.041504
-0.007568
-0.042236
-0.039551
-0.015686
-0.032959
-0.035645
-0.037598
-0.073975
-0.023438
-0.033936
-0.056152
-0.025635
-0.025879
-0.021484
-0.04126
-0.032715
-0.026855
-0.047119
-0.017334
-0.034912
-0.025391
-0.03418
-0.033203
-0.029785
-0.015686
-0.023926
-0.046875
-0.054443
-0.038086
-0.052979
-0.057861
-0.03833
-0.043457
-0.026611
-0.038818
-0.035645
-0.036377
-0.045166
-0.05542
-0.004639
-0.054932
-0.036377
-0.012146
-0.039551
-0.054199
-0.023926
-0.05127
-0.034912
-0.039307
-0.04126
-0.038574
-0.03125
-0.041992
-0.042236
-0.028564
-0.007324
-0.058105
-0.018555
-0.048584
-0.038086
-0.015381
-0.008545
-0.059814
-0.038086
-0.03125
-0.043701
-0.024658
-0.062561
-0.04541
-0.062561
-0.02417
-0.034424
-6.10E-05
-0.027832
-0.03418
-0.024902
-0.055908
-0.057373
-0.033936
-0.019775
-0.07251
-0.044922
-0.009277
-0.064453
-0.050537
-0.065674
-0.030029
-0.046936
-0.051514
-0.004639
-0.044922
-0.077637
-0.04126
-0.041016
-0.022217
-0.05249
-0.032471
-0.038086
-0.061035
-0.015869
-0.01123
-0.053223
-0.026855
-0.04248
-0.033936
-0.030029
-0.020264
-0.065674
-0.022461
-0.047852
-0.050049
-0.0354
-0.047363
-0.019287
-0.062744
-0.0271
-0.058105
-0.015381
-0.068115
-0.032227
-0.012451
-0.0354
-0.029541
-0.031738
-0.029053
-0.044922
-0.014648
-0.061279
-0.017334
-0.038574
-0.064941
-0.008545
-0.016846
-0.028076
-0.054932
-0.044189
-0.0271
-0.038574
-0.034424
-0.047607
-0.013672
-0.028076
-0.023682
-0.056641
-0.022949
-0.035645
-0.046936
-0.040771
-0.036621
-0.026123
-0.041016
-0.03418
-0.071777
-0.009766
-0.061523
-0.012817
-0.027832
-0.048096
-0.016602
-0.066406
0.027832
-0.052002
-0.053955
-0.025146
-0.046936
-0.054688
-0.021484
-0.010254
-0.035156
-0.027832
-0.011719
-0.052734
-0.04126
-0.028076
-0.032959
-0.040039
-0.000488
-0.043945
-0.022705
-0.031982
-0.020752
-0.025391
-0.047607
-0.012695
-0.015137
-0.041992
-0.047607
-0.024414
-0.03418
-0.047607
-0.065186
-0.032654
-0.035889
-0.034668
-0.058105
-0.043457
-0.026611
-0.039307
-0.054199
-0.025391
-0.04541
-0.047607
-0.009277
-0.007568
-0.049561
-0.037598
-0.010742
-0.0354
-0.017578
-0.054199
-0.026123
-0.052246
-0.007812
-0.007324
-0.084717
-0.05249
-0.033203
-0.055176
-0.045166
-0.04126
-0.072754
-0.032471
-0.042969
-0.041016
-0.02124
-0.019043
-0.037598
-0.033691
-0.037354
-0.067871
-0.046143
-0.028564
-0.050293
-0.010986
-0.036621
-0.036865
-0.057373
-0.032959
-0.029785
-0.049805
0.015137
-0.058105
-0.055908
-0.033447
-0.051025
-0.0354
-0.051514
-0.036133
-0.039307
-0.054199
-0.00415
-0.009033
-0.049072
-0.00415
-0.042969
-0.055664
-0.019043
-0.049072
-0.039551
-0.079102
-0.034668
-0.003174
-0.031311
-0.061768
-0.036377
-0.046875
-0.023682
-0.022461
-0.037354
-0.026855
-0.067383
-0.045898
-0.033936
-0.051514
-0.058838
-0.040039
-0.031738
-0.030762
-0.040527
-0.008301
-0.054932
-0.047119
-0.03833
-0.058838
-0.015869
-0.057373
-0.055908
-0.054932
0.002197
-0.078125
-0.020264
-0.025635
-0.02002
-0.027344
-0.026123
-0.040283
-0.036133
-0.040527
-0.05127
-0.032959
-0.060303
-0.07373
-0.068848
-0.072754
0.004883
-0.044678
-0.010742
-0.040039
-0.047363
-0.030762
-0.014893
-0.042725
-0.034424
-0.047119
-0.032471
-0.016846
-0.078552
-0.035889
-0.038086
-0.018555
-0.017334
-0.009033
-0.043457
-0.034424
-0.044678
-0.093811
-0.024902
-0.015686
-0.080566
-0.030273
-0.025635
-0.061279
-0.012451
-0.038086
-0.035156
-0.040039
-0.029053
-0.004883
-0.018555
-0.059082
-0.034424
-0.044922
-0.038086
-0.022461
-0.047852
-0.046875
-0.04541
-0.034912
-0.04126
-0.030518
-0.04248
-0.018555
-0.040039
-0.039551
-0.015686
-0.020508
-0.032471
-0.019043
-0.04248
-0.040283
-0.054199
-0.049072
-0.002197
-0.040039
-0.012451
-0.046143
-0.072266
-0.030273
-0.036865
-0.043701
-0.025635
-0.011719
-0.013428
-0.053711
-0.035889
-0.048828
-0.03833
-0.047119
-0.038574
-0.048096
-0.06958
-0.061035
-0.014404
-0.044434
-0.050293
-0.053711
-0.048584
-0.046936
-0.0625
-0.068359
-0.059326
-0.044434
-0.045898
-0.065674
-0.050049
-0.010986
-0.031982
-0.043457
-0.029541
-0.041504
-0.037354
-0.041504
-0.047607
-0.065186
-0.046631
-0.040771
-0.014404
-0.036133
-0.061768
-0.020996
-0.025146
-0.047852
-0.031311
-0.058105
-0.013184
-0.030273
-0.020996
-0.062561
-0.038574
-0.029541
-0.060547
-0.042236
-0.017822
-0.0271
-0.046143
-0.038086
-0.008789
-0.050049
-0.050049
-0.052979
-0.030273
-0.036865
-0.038818
-0.03125
-0.019287
-0.046387
-0.070801
-0.0271
-0.02417
-0.046631
-0.061279
-0.018066
-0.012939
-0.018311
-0.051514
-0.0625
-0.033203
-0.052002
-0.031738
-0.05127
-0.015686
-0.042236
-0.03418
-0.036133
-0.053955
-0.002197
-0.036621
-0.062561
-0.046936
-0.049316
-0.015686
-0.050537
-0.042236
-0.020752
-0.060059
-0.04834
-0.019287
-0.040771
-0.044189
-0.033203
-0.059082
-0.027344
-0.044922
-0.062256
-0.013916
-0.049561
-0.068604
-0.015686
-0.049805
-0.037598
-0.042969
-0.040283
-0.036133
-0.047607
-0.067871
-0.031982
-0.033203
-0.010498
-0.005859
-0.048584
-0.039307
-0.049072
-0.051758
-0.007568
-0.057617
-0.015686
-0.070557
-0.046936
-0.046387
-0.070557
-0.034668
-0.030273
-0.060791
-0.033203
-0.060547
-0.013428
-0.071777
-0.031738
-0.052246
-0.031006
-0.052734
-0.023926
-0.050049
-0.020264
-0.00708
-0.052979
-0.01416
-0.005615
-0.04834
-0.019775
-0.025879
-0.049561
-0.026306
-0.036865
-0.038086
-0.032959
-0.055908
-0.030273
-0.049316
-0.005371
-0.034912
-0.05127
-0.01709
-0.048828
-0.02832
0.001465
-0.030029
-0.054688
-0.045166
-0.014404
-0.050781
-0.01001
-0.012695
-0.056885
-0.039795
-0.05249
-0.016113
-0.038086
-0.038086
-0.064941
-0.023438
-0.03833
-0.04541
-0.033203
-0.026123
-0.037842
-0.033936
-0.057861
-0.031311
-0.068359
-0.023438
-0.046387
-0.036865
-0.02417
-0.05835
-0.021729
-0.064209
-0.055908
-0.018799
-0.058838
-0.018311
-0.036865
-0.042725
-0.013672
-0.056396
-0.004639
-0.0354
-0.038818
-0.046631
-0.00293
-0.016113
-0.03125
-0.03125
-0.043213
-0.068848
-0.010254
-0.015381
-0.039307
-0.006104
-0.015686
-0.046936
-0.016602
-0.04248
-0.057373
-0.0354
-0.027588
-0.043701
-0.023438
-0.093811
-0.029541
-0.044678
-0.052002
0.002197
-0.072266
-0.03125
-0.050537
-0.015869
-0.030762
0.005859
-0.049805
-0.040771
-0.039795
-0.023926
-0.032959
-0.041748
-0.049805
0.000977
-0.044434
-0.038818
-0.057861
-0.062561
-0.026611
-0.043457
-0.037109
-0.031494
-0.05127
-0.045898
-0.008789
-0.05249
-0.046631
-0.093811
-0.031311
-0.051025
-0.056152
-0.02002
-0.043213
-0.036621
-0.032471
-0.048096
-0.038086
-0.015869
-0.008545
-0.003906
-0.044922
-0.013916
-0.015686
-0.053223
-0.008057
-0.034668
-0.01416
-0.061035
-0.0354
-0.043701
-0.05127
-0.040039
-0.032715
-0.042236
-0.037354
-0.037598
-0.02417
-0.032959
-0.05127
-0.035889
-0.028809
-0.071777
-0.044434
-0.026611
-0.024658
-0.052002
-0.070312
-0.043213
-0.017578
-0.035889
-0.018799
-0.044922
-0.012451
-0.026367
-0.043701
-0.040771
-0.050781
-0.036133
-0.05127
-0.047607
-0.026123
-0.023926
-0.068359
-0.094482
-0.045654
-0.039795
-0.01123
-0.038086
-0.058105
-0.004639
-0.073486
-0.03125
-0.040771
-0.032715
-0.034668
-0.038818
-0.038818
-0.04126
-0.022949
-0.054688
-0.029297
-0.017822
-0.030518
0.023926
-0.053955
-0.013428
-0.030273
-0.053467
-0.031311
-0.064697
-0.029053
-0.032715
-0.079102
-0.042969
-0.028809
-0.079102
-0.052246
-0.063965
-0.016113
-0.041504
-0.057861
-0.043945
-0.040771
-0.010742
-0.06665
-0.048584
-0.039795
-0.031982
-0.044434
-0.041504
-0.050781
-0.024902
-0.046936
-0.056152
-0.02002
-0.068604
-0.040527
-0.030518
-0.057373
-0.031311
-0.043213
-0.07373
-0.050537
-0.050293
-0.039551
-0.065918
-0.032471
-0.035645
-0.012451
-0.015686
-0.007568
-0.059814
-0.030518
-0.040527
-0.040771
-0.061768
-0.044189
-0.025635
-0.029053
-0.053711
-0.034424
-0.069092
-0.035645
-0.053467
-0.050537
-0.053711
-0.036377
-0.050293
-0.043213
-0.052002
-0.007324
-0.048584
-0.042725
-0.013428
-0.015686
-0.042236
-0.020752
-0.093018
-0.000488
-0.046387
-0.035889
-0.046143
-0.042725
-0.030273
-0.031311
-0.070801
-0.032471
-0.046936
-0.039307
-0.07373
-0.020508
-0.046631
-0.043945
-0.038086
-0.047363
-0.051025
-0.046143
-0.061523
-0.005127
-0.042725
-0.073975
-0.019531
-0.050537
-0.012939
-0.03833
-0.067383
-0.032471
-0.04126
-0.041504
-0.038818
-0.032227
-0.048096
-0.069824
-0.026367
-0.044678
-0.042236
-0.041504
-0.05127
-0.055908
-0.025635
-0.036865
-0.037354
-0.030762
-0.004883
-0.053467
-0.042725
-0.048828
-0.015137
-0.000732
-0.017578
-0.074707
-0.010742
-0.036133
-0.037598
-0.066895
-0.032959
-0.009033
-0.033936
-0.059326
-0.03418
-0.041992
-0.047607
-0.045654
-0.042725
-0.035156
-0.053223
-0.038574
-0.046143
-0.031982
-0.059326
-0.013428
-0.044189
-0.032715
-0.03125
-0.035645
-0.011475
-0.002197
-0.051758
-0.049072
-0.059082
-0.039551
-0.050781
-0.028076
-0.036377
-0.049072
-0.062561
-0.056885
-0.048828
0.021729
-0.05957
-0.012207
-0.072021
-0.059814
-0.012695
-0.015686
-0.052002
-0.030029
-0.035889
-0.038574
-0.045654
-0.049805
-0.030273
-0.054688
0.001221
-0.047607
-0.048584
-0.05249
-0.050781
-0.026367
-0.059326
-0.033691
-0.038086
-0.051025
-0.034912
-0.054199
-0.012207
-0.036865
-0.064941
-0.036133
-0.056396
-0.062256
-0.032715
-0.064209
-0.04834
-0.03418
-0.060791
-0.039307
-0.035156
-0.033447
-0.067871
-0.015625
-0.008057
-0.052002
-0.037354
-0.021973
-0.049316
-0.034424
-0.017334
-0.037109
-0.038086
-0.046143
-0.023438
-0.050049
-0.031982
-0.045898
-0.077881
-0.010254
-0.009766
-0.052734
-0.038818
-0.059326
-0.017578
-0.044189
-0.058838
-0.039062
-0.057129
-0.012207
-0.045898
-0.039551
-0.032715
-0.029541
-0.062561
-0.030273
-0.026123
-0.026611
-0.022461
-0.035889
-0.043457
-0.039307
-0.072998
-0.01416
-0.023682
-0.007812
-0.074219
-0.026367
-0.014404
-0.052979
-0.015869
-0.071289
-0.023926
-0.032471
-0.03833
-0.026855
-0.05127
-0.019531
-0.050293
-0.025635
-0.043213
-0.057617
-0.009033
-0.035645
-0.03125
-0.013672
-0.050293
-0.037354
-0.006104
-0.039307
-0.034668
-0.081543
0.015564
-0.066895
-0.033447
-0.038086
-0.049072
-0.032959
-0.054199
-0.04834
-0.028809
-0.078186
-0.045898
-0.040283
-0.038086
-0.03833
-0.048584
-0.023682
-0.011963
-0.015686
-0.056885
-0.040771
-0.01001
-0.049072
-0.051758
-0.03125
-0.046143
-0.046143
-0.035645
-0.031494
-0.036133
-0.043457
-0.035889
-0.032959
-0.06665
-0.034668
-0.06543
-0.026611
-0.067871
-0.034424
-0.032471
-0.032471
-0.045898
-0.041748
-0.05249
-0.041748
-0.025391
-0.013184
-0.015686
-0.061768
-0.022217
-0.031311
-0.012207
-0.002686
-0.008057
-0.047119
-0.046631
-0.0354
-0.023926
-0.032715
-0.048828
-0.045166
-0.044434
-0.024414
-0.05127
-0.045654
-0.042236
0.007324
-0.037598
-0.050781
-0.029053
-0.06543
-0.018311
-0.059326
-0.01001
-0.011963
-0.023438
-0.036377
-0.028564
-0.036621
-0.033447
-0.034668
-0.040039
-0.036865
-0.015686
-0.007324
-0.032959
-0.049805
-0.040039
-0.052734
-0.044434
-0.032227
-0.052734
-0.041016
-0.072021
-0.057617
-0.029297
-0.043213
-0.072754
-0.044678
-0.030273
-0.014893
-0.046387
-0.019775
-0.039062
-0.011963
-0.05127
-0.044922
-0.045166
-0.027344
-0.047607
-0.015686
-0.037598
-0.029297
-0.013428
-0.042725
-0.046387
-0.021973
-0.026367
-0.009766
-0.037598
-0.070557
-0.055908
-0.025635
-0.048828
-0.060547
-0.05249
-0.050293
-0.051025
-0.031494
-0.000732
-0.078186
-0.007568
-0.027588
-0.029785
-0.052979
-0.03833
-0.045166
-0.031006
-0.061279
-0.047363
0.005615
-0.043213
-0.109436
-0.046631
-0.023926
-0.05127
-0.041504
-0.020508
-0.026611
-0.005371
-0.041016
-0.029053
-0.025146
-0.062988
-0.028076
-0.018311
-0.045166
-0.032227
-0.049316
-0.018066
-0.044434
-0.046936
-0.0271
-0.068848
-0.013428
-0.00708
-0.047607
-0.052002
-0.044922
-0.031982
-0.05127
-0.044434
-0.068848
-0.026367
-0.029297
-0.017822
-0.049561
-0.022461
-0.036133
-0.034912
-0.044189
-0.004883
-0.033691
-0.040283
-0.034668
-0.045898
-0.05957
-0.031982
-0.058594
-0.036377
-0.033691
-0.035645
-0.066895
-0.027832
-0.019531
-0.009766
-0.063721
-0.015686
-0.043213
-0.053711
-0.035645
-0.018066
-0.054199
-0.030518
-0.004395
-0.005371
-0.050049
-0.040283
-0.015686
-0.029785
-0.02124
-0.047607
-0.009521
-0.032227
-0.043213
-0.043701
-0.040283
-0.044434
-0.00415
-0.032471
-0.060059
-0.052734
-0.055664
-0.023682
-0.014893
-0.035156
-0.02002
-0.05835
-0.048096
-0.075439
-0.031738
-0.025391
-0.040771
-0.043457
-0.049072
-0.015686
-0.02124
-0.073242
-0.060547
-0.015686
-0.013672
-0.032227
-0.017029
-0.046631
-0.018066
-0.009033
-0.035889
-0.039551
-0.031982
-0.039551
-0.039062
-0.077881
-0.039551
-0.068115
-0.040771
-0.032227
-0.044434
-0.071045
-0.030029
-0.070312
-0.02002
-0.055664
0.006592
-0.031738
-0.060791
-0.059326
-0.038574
-0.008789
-0.033936
-0.033447
-0.029785
-0.035645
-0.046875
0.013672
-0.011719
-0.040771
-0.04126
-0.061279
-0.040527
-0.045166
-0.060059
-0.039307
-0.040771
-0.007812
-0.054688
-0.041504
-0.055176
-0.043945
-0.064209
-0.01709
-0.032471
-0.059082
-0.043457
-0.040039
-0.049561
-0.00293
-0.037109
-0.035645
0.000977
-0.059326
-0.015686
-0.061279
-0.042236
-0.012939
-0.044189
-0.034668
-0.030029
-0.033936
-0.135498
-0.046387
-0.090576
-0.055908
-0.01001
-0.029541
-0.049805
-0.020508
-0.000488
-0.038574
-0.000244
-0.050537
-0.02002
-0.016113
-0.07373
-0.044678
-0.052002
-0.039062
-0.030029
-0.043213
0.007812
-0.015869
-0.056396
-0.034424
-0.059814
-0.05957
0.005371
-0.072266
-0.005127
-0.036865
-0.060547
-0.018066
-0.008057
-0.045654
-0.041748
-0.059082
-0.035156
-0.053467
-0.042725
-0.0354
-0.045166
-0.028564
-0.070557
-0.041992
-0.033936
-0.000977
-0.032227
-0.055908
-0.000977
-0.082031
-0.040039
-0.031738
-0.061279
-0.024902
-0.0625
-0.049805
-0.051025
-0.041504
-0.058594
-0.008301
-0.041504
-0.029541
-0.068848
-0.039795
-0.022949
-0.056885
-0.023682
-0.046936
-0.04541
-0.042236
-0.055664
-0.0271
0.003174
-0.051758
-0.032471
-0.033447
-0.019287
-0.083008
-0.026123
-0.01709
-0.017334
-0.031311
-0.055664
-0.015869
-0.037354
-0.047852
-0.102295
-0.029785
-0.061035
-0.015686
-0.042236
-0.059326
-0.046936
-0.052734
0.001465
-0.044189
-0.017334
-0.03418
-0.047119
-0.033203
-0.046814
-0.016113
-0.018066
-0.028564
-0.054688
-0.045898
-0.011963
-0.03833
-0.029053
-0.060059
-0.04541
-0.035889
-0.046875
-0.046631
-0.003906
-0.049561
-0.023193
-0.059082
-0.034912
-0.026123
-0.052979
-0.016113
-0.042725
-0.031738
-0.022949
-0.046875
-0.015686
-0.027588
-0.053467
-0.043213
-0.037842
-0.045654
-0.031738
-0.050781
-0.014893
-0.060303
-0.046936
-0.065674
-0.02124
-0.04248
-0.054199
-0.040039
-0.046875
-0.091553
-0.017578
-0.067139
-0.06543
-0.000732
-0.072266
-0.072021
-0.012695
-0.045166
-0.046936
-0.050781
-0.03125
-0.032715
-0.040283
-0.023926
-0.036621
-0.036133
-0.029785
-0.041992
-0.042236
-0.044189
-0.029053
-0.046143
-0.041748
-0.010498
-0.045166
-0.040771
-0.038818
-0.026855
-0.040283
-0.031738
-0.010254
-0.052246
-0.0271
-0.043945
-0.064697
-0.023193
-0.023682
-0.076416
-0.027588
-0.033447
-0.036377
-0.003662
-0.026611
-0.034424
-0.016602
-0.017334
-0.019287
-0.003418
-0.058838
-0.000732
-0.030518
-0.032227
-0.039551
-0.046143
-0.005859
-0.061279
-0.039795
-0.004395
-0.052246
-0.001953
-0.039307
-0.033936
-0.020508
-0.02832
-0.033691
-0.024658
-0.046936
-0.039062
-0.059326
-0.062561
-0.004395
-0.046143
-0.037109
-0.010986
-0.054199
-0.002441
-0.070312
-0.0354
-0.036621
-0.060791
-0.065918
-0.030762
-0.070068
-0.039307
-0.037598
-0.010498
-0.072266
-0.063477
-0.041992
-0.078186
-0.030273
-0.033936
-0.003906
-0.050293
-0.046875
-0.038818
-0.017334
-0.03418
-0.0354
-0.041992
0.003906
-0.015686
-0.040039
-0.044922
-0.02417
-0.070801
-0.05835
0.029785
-0.040039
-0.039551
-0.022461
-0.015686
-0.067383
-0.037598
-0.061523
-0.040771
-0.053955
-0.039062
-0.034912
-0.000488
-0.035889
-0.070557
-0.062012
-0.073242
-0.009033
-0.067383
-0.045654
-0.07666
-0.022949
-0.037598
-0.046936
-0.009766
-0.043701
-0.045654
-0.054443
-0.002197
-0.018494
-0.063457
-0.033203
0.003662
-0.067139
-0.025635
-0.038574
-0.054199
-0.03833
-0.022217
-0.034668
-0.030762
-0.070068
-0.001221
-0.025635
-0.078186
-0.045654
-0.062561
-0.024902
-0.047119
-0.050049
-0.02124
-0.075439
-0.029785
-0.015686
-0.040771
-0.022461
-0.033691
-0.046936
-0.052734
-0.051025
-0.018799
-0.053711
-0.047363
-0.06665
-0.02124
-0.045898
-0.052734
-0.006104
-0.031006
-0.058105
-0.042969
-0.059082
-0.022949
-0.062988
-0.003662
-0.009521
-0.049316
-0.034912
-0.044189
-0.026855
-0.040283
-0.059082
-0.025879
-0.036133
-0.05127
-0.049072
-0.016846
-0.023438
-0.006348
-0.051025
-0.002686
-0.025879
-0.067139
-0.055664
-0.015869
-0.053955
-0.036133
-0.01001
-0.062012
-0.036865
-0.040771
-0.048828
-0.028809
-0.044189
-0.072266
-0.018311
-0.070312
-0.053711
-0.028809
-0.050049
-0.038086
-0.019287
-0.036865
-0.004639
-0.03418
-0.048584
-0.014404
-0.057129
-0.056152
-0.015686
-0.04541
-0.015137
-0.063721
-0.057617
-0.007812
-0.07251
-0.039551
-0.01709
-0.026123
-0.015686
-0.047852
-0.038574
-0.050781
-0.022461
-0.050537
-0.038086
-0.008301
-0.03833
-0.034668
-0.033936
-0.029053
-0.002441
-0.069092
-0.058105
-0.031738
-0.034912
-0.00415
-0.004883
-0.057373
-0.087646
-0.010986
-0.05835
-0.055908
